"annotation_id","annotator","choice","created_at","id","image","lead_time","ptz","updated_at"
41539,"11","","2026-01-09T21:55:56.226842Z",1052426,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/07/1751785218.000000000.jpg",2.276,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:55:56.226867Z"
41546,"11","Abnormal","2026-01-09T21:56:39.767868Z",1052427,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/08/1751788827.000000000.jpg",4.396,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:56:39.767881Z"
41548,"11","","2026-01-09T21:56:41.699068Z",1052428,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/09/1751792432.000000000.jpg",1.42,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:56:41.699083Z"
41550,"11","","2026-01-09T21:56:43.390930Z",1052429,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/10/1751796071.000000000.jpg",1.047,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:56:43.390948Z"
41551,"11","","2026-01-09T21:56:44.753830Z",1052430,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/11/1751799676.000000000.jpg",0.841,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:56:44.753855Z"
41553,"11","","2026-01-09T21:56:46.174845Z",1052431,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/12/1751803285.000000000.jpg",0.911,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:56:46.174884Z"
41554,"11","Abnormal","2026-01-09T21:56:49.063363Z",1052432,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/13/1751806897.000000000.jpg",2.3,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:56:49.063389Z"
41555,"11","Abnormal","2026-01-09T21:56:51.146764Z",1052433,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/14/1751810522.000000000.jpg",1.495,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:56:51.146799Z"
41556,"11","Abnormal","2026-01-09T21:56:53.020600Z",1052434,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/15/1751814148.000000000.jpg",1.487,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:56:53.020609Z"
41560,"11","Abnormal","2026-01-09T21:56:58.374368Z",1052435,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/16/1751817762.000000000.jpg",8.77,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:57:05.026571Z"
41564,"11","","2026-01-09T21:57:12.430365Z",1052436,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/17/1751821368.000000000.jpg",2.866,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:57:12.430380Z"
41566,"11","","2026-01-09T21:57:15.327495Z",1052437,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/18/1751824973.000000000.jpg",2.259,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:57:15.327515Z"
41568,"11","","2026-01-09T21:57:16.705150Z",1052438,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/19/1751828593.000000000.jpg",0.86,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:57:16.705163Z"
41569,"11","","2026-01-09T21:57:18.368901Z",1052439,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/20/1751832234.000000000.jpg",1.136,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:57:18.368916Z"
41571,"11","","2026-01-09T21:57:19.864004Z",1052440,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/21/1751835837.000000000.jpg",1.003,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:57:19.864029Z"
41572,"11","","2026-01-09T21:57:20.864893Z",1052441,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/22/1751839445.000000000.jpg",0.551,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:57:20.864907Z"
41573,"11","","2026-01-09T21:57:22.165160Z",1052442,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/187/23/1751843051.000000000.jpg",0.701,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:57:22.165184Z"
41574,"11","","2026-01-09T21:57:24.158388Z",1052443,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/188/00/1751846657.000000000.jpg",1.311,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:57:24.158408Z"
41589,"11","","2026-01-09T21:58:27.547457Z",1052444,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/188/01/1751850279.000000000.jpg",1.997,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:58:27.547465Z"
42861,"8","Abnormal","2026-01-10T05:46:54.158122Z",1052447,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/188/04/1751861127.000000000.jpg",1.139,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:46:54.158132Z"
42800,"8","","2026-01-10T05:42:42.331886Z",1052449,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/188/06/1751868353.000000000.jpg",34.369,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:42:42.331905Z"
44075,"9","","2026-01-11T08:08:36.009261Z",1052452,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/188/09/1751878823.000000000.jpg",0.962,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T08:08:36.009270Z"
42450,"8","","2026-01-10T05:26:14.143349Z",1052458,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/188/15/1751900511.000000000.jpg",0.803,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:26:14.143363Z"
44125,"9","","2026-01-11T08:10:34.936400Z",1052459,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/188/16/1751904116.000000000.jpg",2.691,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T08:10:34.936425Z"
41615,"11","","2026-01-09T21:59:20.899450Z",1052468,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/189/01/1751936630.000000000.jpg",1.391,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:59:20.899462Z"
41844,"11","","2026-01-09T22:16:17.377381Z",1052475,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/198/08/1752739246.000000000.jpg",1.006,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:16:17.377391Z"
43796,"9","","2026-01-11T07:03:44.887399Z",1052478,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/198/11/1752750063.000000000.jpg",1.302,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:03:44.887408Z"
43658,"9","","2026-01-11T06:58:11.350008Z",1052479,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/198/12/1752753696.000000000.jpg",4.187,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T06:58:11.350034Z"
42558,"8","","2026-01-10T05:32:14.582176Z",1052482,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/198/15/1752764512.000000000.jpg",2.427,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:32:14.582184Z"
41717,"11","","2026-01-09T22:10:15.194317Z",1052483,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/198/16/1752768118.000000000.jpg",2.874,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:10:15.194336Z"
43714,"9","Abnormal","2026-01-11T07:00:14.677670Z",1052492,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/199/01/1752800654.000000000.jpg",1.28,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:00:14.677678Z"
44150,"9","Abnormal","2026-01-11T08:11:31.449999Z",1052497,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/199/06/1752818703.000000000.jpg",1.126,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T08:11:31.450013Z"
43823,"9","","2026-01-11T07:04:46.379169Z",1052499,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/202/08/1753084834.000000000.jpg",1.114,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:04:46.379183Z"
44005,"9","Abnormal","2026-01-11T08:05:40.722505Z",1052506,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/202/15/1753110089.000000000.jpg",1.65,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T08:05:40.722517Z"
43881,"9","Abnormal","2026-01-11T07:07:12.453129Z",1052509,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/202/18/1753120908.000000000.jpg",2.013,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:07:12.453138Z"
42584,"8","","2026-01-10T05:33:16.700155Z",1052512,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/202/21/1753131796.000000000.jpg",1.476,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:33:16.700170Z"
43802,"9","Abnormal","2026-01-11T07:03:54.332825Z",1052515,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/203/00/1753142645.000000000.jpg",1.167,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:03:54.332833Z"
41744,"11","","2026-01-09T22:11:14.607562Z",1052519,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/203/04/1753157092.000000000.jpg",1.22,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:11:14.607577Z"
43838,"9","Abnormal","2026-01-11T07:05:35.833788Z",1052523,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/205/08/1753344014.000000000.jpg",4.21,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:05:35.833796Z"
43650,"9","","2026-01-11T06:57:50.679950Z",1052525,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/205/10/1753351257.000000000.jpg",0.798,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T06:57:50.679959Z"
43764,"9","Abnormal","2026-01-11T07:02:14.452309Z",1052529,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/205/14/1753365713.000000000.jpg",1.055,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:02:14.452321Z"
43788,"9","Abnormal","2026-01-11T07:03:18.722256Z",1052531,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/205/16/1753372928.000000000.jpg",3.16,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:03:18.722267Z"
42750,"8","","2026-01-10T05:40:05.051903Z",1052533,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/205/18/1753380173.000000000.jpg",1.121,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:40:05.051937Z"
43949,"9","","2026-01-11T08:02:53.355090Z",1052536,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/205/21/1753391003.000000000.jpg",1.495,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T08:02:53.355105Z"
42357,"9","","2026-01-10T01:59:31.825643Z",1052537,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/205/22/1753394611.000000000.jpg",1.071,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T01:59:31.825663Z"
42564,"8","","2026-01-10T05:32:27.565041Z",1052540,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/206/01/1753405484.000000000.jpg",1.434,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:32:27.565049Z"
42815,"8","Abnormal","2026-01-10T05:44:17.287986Z",1052543,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/206/04/1753416327.000000000.jpg",1.517,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:44:17.287993Z"
41710,"11","","2026-01-09T22:09:58.037711Z",1052544,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/206/05/1753419935.000000000.jpg",1.801,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:09:58.037736Z"
41720,"11","Abnormal","2026-01-09T22:10:20.938860Z",1052553,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/193/14/1752328865.000000000.jpg",1.609,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:10:20.938877Z"
42689,"8","","2026-01-10T05:37:49.357197Z",1052558,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/193/19/1752346919.000000000.jpg",0.901,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:37:49.357233Z"
41895,"11","","2026-01-09T22:18:12.014332Z",1052562,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/193/23/1752361384.000000000.jpg",1.014,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:18:12.014340Z"
44015,"9","Abnormal","2026-01-11T08:06:05.856466Z",1052577,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/183/14/1751464912.000000000.jpg",1.193,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T08:06:05.856475Z"
43738,"9","Abnormal","2026-01-11T07:01:09.056013Z",1052587,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/184/00/1751501017.000000000.jpg",0.989,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:01:09.056023Z"
42577,"8","","2026-01-10T05:33:01.235447Z",1052590,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/184/03/1751511840.000000000.jpg",2.427,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:33:01.235457Z"
42771,"8","Abnormal","2026-01-10T05:41:06.858558Z",1052592,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/184/05/1751519050.000000000.jpg",1.327,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:41:06.858569Z"
43946,"9","","2026-01-11T08:02:48.231057Z",1052595,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/184/08/1751529653.000000000.jpg",2.591,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T08:02:48.231066Z"
42660,"8","Abnormal","2026-01-10T05:36:30.426549Z",1052598,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/184/11/1751540538.000000000.jpg",1.062,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:36:30.426557Z"
41728,"11","","2026-01-09T22:10:36.901895Z",1052600,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/184/13/1751547741.000000000.jpg",1.08,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:10:36.901909Z"
43655,"9","Abnormal","2026-01-11T06:57:59.679708Z",1052607,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/184/20/1751572988.000000000.jpg",0.956,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T06:57:59.679716Z"
42700,"8","","2026-01-10T05:38:16.578130Z",1052613,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/185/02/1751594747.000000000.jpg",1.707,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:38:16.578156Z"
41667,"11","","2026-01-09T22:00:15.848446Z",1052615,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/185/04/1751601988.000000000.jpg",1.135,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:00:15.848455Z"
41848,"11","Abnormal","2026-01-09T22:16:24.640922Z",1052619,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/194/08/1752393646.000000000.jpg",1.633,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:16:24.640948Z"
42745,"8","","2026-01-10T05:39:56.826345Z",1052623,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/194/13/1752411675.000000000.jpg",1.124,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:39:56.826364Z"
43749,"9","Abnormal","2026-01-11T07:01:39.818745Z",1052628,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/194/18/1752429745.000000000.jpg",0.947,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:01:39.818754Z"
43992,"9","","2026-01-11T08:05:08.537642Z",1052644,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/206/10/1753437617.000000000.jpg",1.123,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T08:05:08.537664Z"
43799,"9","Abnormal","2026-01-11T07:03:49.564358Z",1052649,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/206/15/1753455668.000000000.jpg",1.532,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:03:49.564372Z"
42424,"8","","2026-01-10T05:25:16.055350Z",1052653,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/206/19/1753470181.000000000.jpg",1.018,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:25:16.055361Z"
41828,"11","","2026-01-09T22:15:24.862019Z",1052654,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/206/20/1753473788.000000000.jpg",1.043,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:15:24.862032Z"
41892,"11","","2026-01-09T22:18:06.659662Z",1052655,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/206/21/1753477395.000000000.jpg",1.012,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:18:06.659670Z"
41785,"11","Abnormal","2026-01-09T22:13:41.993391Z",1052673,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/192/15/1752246108.000000000.jpg",2.055,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:13:41.993404Z"
42697,"8","","2026-01-10T05:38:10.949118Z",1052676,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/192/18/1752256923.000000000.jpg",1.57,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:38:10.949137Z"
43882,"9","","2026-01-11T07:07:15.547694Z",1052689,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/182/07/1751353239.000000000.jpg",2.568,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:07:15.547702Z"
41937,"11","","2026-01-09T22:21:57.787761Z",1052695,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/182/13/1751374927.000000000.jpg",1.469,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:21:57.787768Z"
42593,"8","","2026-01-10T05:33:37.845311Z",1052706,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/183/00/1751414656.000000000.jpg",2.077,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:33:37.845324Z"
42784,"8","Abnormal","2026-01-10T05:41:32.305598Z",1052710,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/183/04/1751429084.000000000.jpg",1.081,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:41:32.305606Z"
42421,"8","Abnormal","2026-01-10T05:25:03.976621Z",1052717,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/189/12/1751976082.000000000.jpg",4.547,"{""pan"":122.6500015258789,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:25:09.450824Z"
42469,"8","","2026-01-10T05:28:12.717128Z",1052728,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/189/23/1752015815.000000000.jpg",2.07,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:28:12.717136Z"
44025,"9","Abnormal","2026-01-11T08:06:27.101895Z",1052731,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/190/02/1752026629.000000000.jpg",1.802,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T08:06:27.101903Z"
42830,"8","","2026-01-10T05:45:36.851282Z",1052732,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/190/03/1752030267.000000000.jpg",2.316,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:45:36.851296Z"
43800,"9","Abnormal","2026-01-11T07:03:51.540186Z",1052733,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/190/04/1752033874.000000000.jpg",1.627,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:03:51.540194Z"
42723,"8","Abnormal","2026-01-10T05:39:06.749202Z",1052734,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/190/05/1752037520.000000000.jpg",1.397,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:39:06.749217Z"
43778,"9","","2026-01-11T07:02:53.941975Z",1052737,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/199/08/1752825604.000000000.jpg",1.825,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T07:02:53.941993Z"
42431,"8","Abnormal","2026-01-10T05:25:29.807810Z",1052740,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/199/11/1752836446.000000000.jpg",3.341,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:25:29.807820Z"
44156,"9","Abnormal","2026-01-11T08:11:45.163075Z",1052742,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/199/13/1752843696.000000000.jpg",2.536,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-11T08:11:45.163083Z"
42452,"8","","2026-01-10T05:26:18.873781Z",1052744,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/199/15/1752850958.000000000.jpg",2.088,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:26:18.873807Z"
41594,"11","","2026-01-09T21:58:34.680623Z",1052752,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/199/23/1752879823.000000000.jpg",1.44,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T21:58:34.680649Z"
42402,"8","","2026-01-10T05:24:24.926027Z",1052756,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/200/03/1752894253.000000000.jpg",1.226,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:24:24.926037Z"
42573,"8","Abnormal","2026-01-10T05:32:51.027386Z",1052759,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/200/06/1752905095.000000000.jpg",1.001,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:32:51.027396Z"
41792,"11","","2026-01-09T22:14:07.852221Z",1052761,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/200/08/1752912013.000000000.jpg",4.467,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-09T22:14:07.852232Z"
42542,"8","","2026-01-10T05:31:34.245512Z",1052772,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-PalomarObs1/2025/200/19/1752951754.000000000.jpg",1.213,"{""pan"":122.63999938964844,""tilt"":-0.5,""zoom"":1.0}","2026-01-10T05:31:34.245532Z"
