annotation_id,annotator,choice,created_at,id,image,lead_time,ptz,updated_at,timestamp
33205,9,,2025-10-20T07:26:47.901740Z,1038278,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/129/23/1746831789.000000000.jpg,1.418,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:26:47.901766Z,1746831789
33210,9,Abnormal,2025-10-20T07:27:03.067137Z,1038283,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/130/04/1746849850.000000000.jpg,1.639,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:27:03.067145Z,1746849850
33215,9,Abnormal,2025-10-20T07:27:23.431452Z,1038288,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/130/09/1746867639.000000000.jpg,4.495,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:27:23.431462Z,1746867639
33220,9,,2025-10-20T07:27:49.187337Z,1038293,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/130/14/1746885720.000000000.jpg,1.549,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:27:49.187349Z,1746885720
33225,9,,2025-10-20T07:28:01.808467Z,1038298,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/130/19/1746903759.000000000.jpg,1.477,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:28:01.808475Z,1746903759
33230,9,,2025-10-20T07:28:16.974139Z,1038303,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/131/00/1746921785.000000000.jpg,1.884,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:28:16.974154Z,1746921785
33235,9,Abnormal,2025-10-20T07:28:53.251393Z,1038308,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/131/05/1746939816.000000000.jpg,7.246,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:28:53.251428Z,1746939816
34443,10,,2025-10-20T20:42:13.916711Z,1038313,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/131/10/1746957695.000000000.jpg,1.857,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T20:42:13.916718Z,1746957695
33245,9,,2025-10-20T07:29:33.167521Z,1038318,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/131/15/1746975778.000000000.jpg,6.364,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:29:33.167546Z,1746975778
33250,9,,2025-10-20T07:30:00.268526Z,1038323,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/131/20/1746993838.000000000.jpg,1.55,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:30:00.268540Z,1746993838
33255,9,,2025-10-20T07:30:19.370926Z,1038328,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/132/01/1747011866.000000000.jpg,1.082,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:30:19.370961Z,1747011866
33260,9,Abnormal,2025-10-20T07:30:31.773922Z,1038333,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/132/06/1747029935.000000000.jpg,1.182,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:30:31.773931Z,1747029935
33265,9,Abnormal,2025-10-20T07:30:42.915736Z,1038338,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/132/11/1747047663.000000000.jpg,1.319,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:30:42.915743Z,1747047663
33270,9,,2025-10-20T07:31:02.858934Z,1038343,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/132/16/1747065710.000000000.jpg,3.651,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:31:02.858945Z,1747065710
33275,9,,2025-10-20T07:31:17.887726Z,1038348,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/132/21/1747083772.000000000.jpg,1.812,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:31:17.887744Z,1747083772
33280,9,,2025-10-20T07:31:29.074760Z,1038353,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/133/02/1747101825.000000000.jpg,1.595,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:31:29.074768Z,1747101825
33285,9,Abnormal,2025-10-20T07:31:42.785515Z,1038358,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/133/07/1747119607.000000000.jpg,1.196,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:31:42.785523Z,1747119607
33290,9,Abnormal,2025-10-20T07:31:53.802446Z,1038363,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/133/12/1747137631.000000000.jpg,1.482,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:31:53.802455Z,1747137631
33295,9,,2025-10-20T07:32:04.797170Z,1038368,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/133/17/1747155664.000000000.jpg,1.016,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:32:04.797179Z,1747155664
33300,9,,2025-10-20T07:32:14.285521Z,1038373,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/133/22/1747173706.000000000.jpg,1.028,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:32:14.285545Z,1747173706
33305,9,,2025-10-20T07:32:29.640288Z,1038378,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/134/03/1747191740.000000000.jpg,2.713,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:32:29.640297Z,1747191740
33310,9,Abnormal,2025-10-20T07:32:40.649194Z,1038383,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/134/08/1747209627.000000000.jpg,1.252,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:32:40.649209Z,1747209627
33315,9,Abnormal,2025-10-20T07:32:52.311575Z,1038388,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/134/13/1747227658.000000000.jpg,2.238,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:32:52.311593Z,1747227658
33320,9,,2025-10-20T07:33:04.390288Z,1038393,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/134/18/1747245717.000000000.jpg,1.403,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:33:04.390296Z,1747245717
33325,9,,2025-10-20T07:33:15.167363Z,1038398,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/134/23/1747263769.000000000.jpg,1.886,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:33:15.167388Z,1747263769
33330,9,Abnormal,2025-10-20T07:33:28.130035Z,1038403,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/135/04/1747281801.000000000.jpg,1.292,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:33:28.130056Z,1747281801
33335,9,Abnormal,2025-10-20T07:33:44.249987Z,1038408,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/135/09/1747299657.000000000.jpg,1.123,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:33:44.249993Z,1747299657
33340,9,Abnormal,2025-10-20T07:33:54.979121Z,1038413,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/135/14/1747317707.000000000.jpg,1.619,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:33:54.979139Z,1747317707
33345,9,,2025-10-20T07:34:08.801874Z,1038418,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/135/19/1747335764.000000000.jpg,1.688,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:34:08.801892Z,1747335764
33350,9,,2025-10-20T07:34:18.487455Z,1038423,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/136/00/1747353849.000000000.jpg,1.322,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:34:18.487464Z,1747353849
33355,9,Abnormal,2025-10-20T07:34:29.486383Z,1038428,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/136/05/1747371888.000000000.jpg,1.733,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:34:29.486391Z,1747371888
33360,9,Abnormal,2025-10-20T07:34:43.970864Z,1038433,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/136/10/1747389630.000000000.jpg,3.598,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:34:43.970898Z,1747389630
33365,9,Abnormal,2025-10-20T07:34:59.215922Z,1038438,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/136/15/1747407659.000000000.jpg,1.414,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:34:59.215933Z,1747407659
33370,9,,2025-10-20T07:35:13.420461Z,1038443,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/136/20/1747425689.000000000.jpg,2.024,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:35:13.420468Z,1747425689
33375,9,,2025-10-20T07:35:25.434765Z,1038448,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/137/01/1747443754.000000000.jpg,1.686,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:35:25.434772Z,1747443754
33380,9,Abnormal,2025-10-20T07:35:43.364053Z,1038453,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/137/06/1747461804.000000000.jpg,2.145,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:35:43.364063Z,1747461804
33385,9,Abnormal,2025-10-20T07:35:53.406515Z,1038458,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/137/11/1747479624.000000000.jpg,1.107,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:35:53.406524Z,1747479624
33390,9,,2025-10-20T07:36:07.599542Z,1038463,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/137/16/1747497655.000000000.jpg,3.213,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:36:07.599550Z,1747497655
33395,9,,2025-10-20T07:36:21.075129Z,1038468,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/137/21/1747515725.000000000.jpg,1.835,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:36:21.075137Z,1747515725
33400,9,Abnormal,2025-10-20T07:36:44.701475Z,1038473,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/138/02/1747535149.000000000.jpg,3.604,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:36:44.701482Z,1747535149
33405,9,Abnormal,2025-10-20T07:36:57.597476Z,1038478,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/138/07/1747551609.000000000.jpg,1.86,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:36:57.597512Z,1747551609
33410,9,Abnormal,2025-10-20T07:37:15.261539Z,1038483,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/138/12/1747569662.000000000.jpg,1.957,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:37:15.261548Z,1747569662
33415,9,Abnormal,2025-10-20T07:37:25.830539Z,1038488,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/138/17/1747587723.000000000.jpg,1.25,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:37:25.830547Z,1747587723
33420,9,Abnormal,2025-10-20T07:37:45.264422Z,1038493,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/139/07/1747638019.000000000.jpg,2.635,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:37:45.264434Z,1747638019
33425,9,Abnormal,2025-10-20T07:38:03.892655Z,1038498,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/139/12/1747656076.000000000.jpg,1.437,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:38:03.892666Z,1747656076
33430,9,,2025-10-20T07:38:29.522221Z,1038503,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/139/19/1747681229.000000000.jpg,1.355,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:38:29.522252Z,1747681229
33435,9,,2025-10-20T07:38:40.857145Z,1038508,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/140/00/1747701211.000000000.jpg,1.441,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:38:40.857158Z,1747701211
33440,9,,2025-10-20T07:38:57.700612Z,1038513,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/140/05/1747719316.000000000.jpg,2.277,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:38:57.700626Z,1747719316
33445,9,Abnormal,2025-10-20T07:39:23.810124Z,1038518,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/140/10/1747735288.000000000.jpg,1.894,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:39:23.810134Z,1747735288
33450,9,Abnormal,2025-10-20T07:39:37.565154Z,1038523,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/141/07/1747810834.000000000.jpg,1.974,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:39:37.565188Z,1747810834
33455,9,,2025-10-20T07:40:05.651743Z,1038528,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/141/12/1747829075.000000000.jpg,17.902,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:40:05.651750Z,1747829075
33460,9,,2025-10-20T07:40:17.693746Z,1038533,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/141/17/1747847135.000000000.jpg,1.378,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:40:17.693765Z,1747847135
33465,9,,2025-10-20T07:40:29.047896Z,1038538,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/141/22/1747865245.000000000.jpg,1.222,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:40:29.047911Z,1747865245
33470,9,Abnormal,2025-10-20T07:40:50.999580Z,1038543,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/142/11/1747911653.000000000.jpg,1.379,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:40:50.999589Z,1747911653
33475,9,Abnormal,2025-10-20T07:41:06.783155Z,1038548,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/142/16/1747929694.000000000.jpg,3.807,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:41:06.783169Z,1747929694
33480,9,,2025-10-20T07:41:29.347979Z,1038553,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/142/21/1747947758.000000000.jpg,1.994,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:41:29.347990Z,1747947758
33485,9,,2025-10-20T07:41:49.849065Z,1038558,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/143/02/1747965807.000000000.jpg,4.86,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:41:49.849090Z,1747965807
33490,9,Abnormal,2025-10-20T07:42:04.831846Z,1038563,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/143/07/1747983645.000000000.jpg,3.78,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:42:04.831853Z,1747983645
33495,9,Abnormal,2025-10-20T07:42:16.318855Z,1038568,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/143/12/1748001733.000000000.jpg,1.181,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:42:16.318868Z,1748001733
34450,10,Abnormal,2025-10-20T20:42:48.307058Z,1038573,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/143/17/1748019764.000000000.jpg,11.57,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T20:42:48.307083Z,1748019764
33505,9,,2025-10-20T07:42:49.181751Z,1038578,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/143/22/1748037814.000000000.jpg,1.836,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:42:49.181759Z,1748037814
33510,9,,2025-10-20T07:43:49.533585Z,1038583,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/144/03/1748055916.000000000.jpg,1.709,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:43:49.533610Z,1748055916
33515,9,Abnormal,2025-10-20T07:44:02.733587Z,1038588,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/144/08/1748073620.000000000.jpg,1.459,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:44:02.733595Z,1748073620
33520,9,,2025-10-20T07:44:17.508155Z,1038593,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/144/13/1748091673.000000000.jpg,3.374,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:44:17.508163Z,1748091673
33525,9,,2025-10-20T07:44:47.675882Z,1038598,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/144/18/1748109815.000000000.jpg,2.617,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:44:47.675890Z,1748109815
33530,9,,2025-10-20T07:45:00.115329Z,1038603,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/144/23/1748127900.000000000.jpg,1.808,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:45:00.115347Z,1748127900
33535,9,Abnormal,2025-10-20T07:45:14.655651Z,1038608,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/145/04/1748145974.000000000.jpg,1.501,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:45:14.655660Z,1748145974
33540,9,Abnormal,2025-10-20T07:45:38.235465Z,1038613,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/145/09/1748163663.000000000.jpg,3.321,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:45:38.235473Z,1748163663
33545,9,,2025-10-20T07:45:50.450878Z,1038618,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/145/14/1748181759.000000000.jpg,1.747,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:45:50.450884Z,1748181759
33550,9,,2025-10-20T07:46:16.953930Z,1038623,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/145/19/1748199825.000000000.jpg,12.504,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:46:16.953937Z,1748199825
33555,9,Abnormal,2025-10-20T07:46:53.901398Z,1038628,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/146/09/1748250057.000000000.jpg,4.143,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:46:53.901423Z,1748250057
33560,9,Abnormal,2025-10-20T07:47:19.963321Z,1038633,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/146/14/1748268114.000000000.jpg,2.472,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:47:19.963341Z,1748268114
33565,9,,2025-10-20T07:47:41.256042Z,1038638,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/146/19/1748286166.000000000.jpg,2.837,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:47:41.256054Z,1748286166
33570,9,,2025-10-20T07:48:08.423192Z,1038643,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/147/00/1748304246.000000000.jpg,1.456,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:48:08.423226Z,1748304246
33575,9,Abnormal,2025-10-20T07:48:34.490706Z,1038648,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/147/05/1748322278.000000000.jpg,1.891,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:48:34.490724Z,1748322278
33580,9,Abnormal,2025-10-20T07:48:50.464083Z,1038653,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/147/10/1748340066.000000000.jpg,1.152,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:48:50.464093Z,1748340066
33585,9,,2025-10-20T07:49:27.377928Z,1038658,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/147/15/1748358121.000000000.jpg,18.126,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:49:27.377947Z,1748358121
33590,9,,2025-10-20T07:49:40.155089Z,1038663,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/147/20/1748376203.000000000.jpg,1.113,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:49:40.155102Z,1748376203
33595,9,,2025-10-20T07:49:51.501584Z,1038668,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/148/01/1748394258.000000000.jpg,1.013,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:49:51.501592Z,1748394258
33600,9,Abnormal,2025-10-20T07:50:39.717076Z,1038673,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/148/06/1748412309.000000000.jpg,6.076,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:50:39.717083Z,1748412309
33605,9,Abnormal,2025-10-20T07:50:50.933434Z,1038678,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/148/11/1748430060.000000000.jpg,1.356,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:50:50.933457Z,1748430060
33610,9,,2025-10-20T07:51:51.293901Z,1038683,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/148/16/1748448115.000000000.jpg,3.203,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:51:51.293926Z,1748448115
33615,9,,2025-10-20T07:52:05.002055Z,1038688,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/148/21/1748466192.000000000.jpg,1.757,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:52:05.002063Z,1748466192
33620,9,Abnormal,2025-10-20T07:52:45.499349Z,1038693,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/149/02/1748484242.000000000.jpg,1.542,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:52:45.499359Z,1748484242
33625,9,Abnormal,2025-10-20T07:53:01.327297Z,1038698,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/149/07/1748502037.000000000.jpg,5.045,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-20T07:53:01.327313Z,1748502037
